,zip,num_tracts,percent_ej
6896,22602,7,0.0
6897,22603,7,0.0
6898,22610,2,0.0
6899,22611,2,0.0
6900,22620,2,0.0
6901,22623,2,0.0
6902,22624,2,0.0
6903,22625,2,0.0
6904,22627,2,0.0
6905,22630,11,18.181818181818183
6906,22637,2,0.0
6907,22639,1,0.0
6908,22640,1,0.0
6909,22641,1,0.0
6910,22642,2,0.0
6911,22643,1,0.0
6912,22644,3,0.0
6913,22645,4,0.0
6914,22646,1,0.0
6915,22650,2,0.0
6916,22652,1,0.0
6917,22654,2,0.0
6918,22655,7,0.0
6919,22656,2,0.0
6920,22657,5,0.0
6921,22660,2,0.0
6922,22663,3,0.0
6923,22664,4,0.0
6924,22701,10,0.0
6925,22709,1,0.0
6926,22711,1,0.0
6927,22712,7,0.0
6928,22713,2,0.0
6929,22714,2,0.0
6930,22715,1,0.0
6931,22716,1,0.0
6932,22718,1,0.0
6933,22719,1,0.0
6934,22720,2,0.0
6935,22722,2,0.0
6936,22723,1,0.0
6937,22724,1,0.0
6938,22726,1,0.0
6939,22727,2,0.0
6940,22728,4,0.0
6941,22729,1,0.0
6942,22730,1,0.0
6943,22731,1,0.0
6944,22732,1,0.0
6945,22733,4,0.0
6946,22734,5,0.0
6947,22735,3,0.0
6948,22736,1,0.0
6949,22737,3,0.0
6950,22738,2,0.0
6951,22740,4,0.0
6952,22741,1,0.0
6953,22742,1,0.0
6954,22743,1,0.0
6955,22747,2,0.0
6956,22749,1,0.0
6957,22801,15,13.333333333333334
6958,22802,10,20.0
6959,22807,2,0.0
6960,22810,1,0.0
6961,22811,1,0.0
6962,22812,5,0.0
6963,22815,7,0.0
6964,22820,1,0.0
6965,22821,5,0.0
6966,22824,6,0.0
6967,22827,6,16.666666666666668
6968,22830,1,0.0
6969,22831,2,0.0
6970,22832,3,0.0
6971,22834,2,0.0
6972,22835,6,16.666666666666668
6973,22840,3,0.0
6974,22841,4,0.0
6975,22842,3,0.0
6976,22843,2,0.0
6977,22844,4,0.0
6978,22845,1,0.0
6979,22846,2,0.0
6980,22847,2,0.0
6981,22849,3,33.333333333333336
6982,22850,3,0.0
6983,22851,3,33.333333333333336
6984,22853,4,0.0
6985,22901,11,0.0
6986,22902,10,10.0
6987,22903,19,5.2631578947368425
6988,22904,3,0.0
6989,22911,5,0.0
6990,22920,4,0.0
6991,22922,3,0.0
6992,22923,4,0.0
6993,22931,3,0.0
6994,22932,3,0.0
6995,22935,2,0.0
6996,22936,4,0.0
6997,22937,2,0.0
6998,22938,4,0.0
6999,22939,3,0.0
7000,22940,2,0.0
7001,22942,4,0.0
7002,22943,1,0.0
7003,22946,1,0.0
7004,22947,4,0.0
7005,22948,1,0.0
7006,22949,2,0.0
7007,22952,1,0.0
7008,22958,3,0.0
7009,22959,4,0.0
7010,22960,5,0.0
7011,22963,4,0.0
7012,22964,1,0.0
7013,22967,3,0.0
7014,22968,4,0.0
7015,22969,2,0.0
7016,22971,1,0.0
7017,22972,2,0.0
7018,22973,4,0.0
7019,22974,3,0.0
7020,22976,1,0.0
7021,22980,11,27.272727272727273
7022,22989,1,0.0
7023,23002,3,0.0
7024,23004,2,50.0
7025,23005,10,0.0
7026,23009,2,0.0
7027,23011,1,0.0
7028,23015,5,0.0
7029,23021,1,0.0
7030,23022,2,0.0
7031,23023,1,0.0
7032,23024,5,0.0
7033,23025,1,0.0
7034,23027,1,0.0
7035,23030,4,0.0
7036,23032,2,50.0
7037,23035,1,0.0
7038,23038,3,0.0
7039,23039,1,0.0
7040,23040,3,33.333333333333336
7041,23043,1,0.0
7042,23045,1,0.0
7043,23047,3,0.0
7044,23050,2,0.0
7045,23055,1,0.0
7046,23056,2,0.0
7047,23059,11,0.0
7048,23060,10,0.0
7049,23061,6,0.0
7050,23062,1,0.0
7051,23063,3,0.0
7052,23064,1,0.0
7053,23065,4,0.0
7054,23066,1,0.0
7055,23068,1,0.0
7056,23069,7,0.0
7057,23070,1,0.0
7058,23071,3,33.333333333333336
7059,23072,5,0.0
7060,23075,3,33.333333333333336
7061,23076,1,0.0
7062,23079,1,100.0
7063,23083,3,33.333333333333336
7064,23084,3,0.0
7065,23085,1,0.0
7066,23086,3,0.0
7067,23089,3,0.0
7068,23091,2,0.0
7069,23092,2,50.0
7070,23093,7,0.0
7071,23102,6,0.0
7072,23103,2,0.0
7073,23106,1,0.0
7074,23108,2,0.0
7075,23109,2,0.0
7076,23110,1,0.0
7077,23111,9,0.0
7078,23112,12,0.0
7079,23113,11,0.0
7080,23114,5,0.0
7081,23115,1,0.0
7082,23116,9,0.0
7083,23117,6,0.0
7084,23119,2,0.0
7085,23120,4,0.0
7086,23123,2,0.0
7087,23124,3,0.0
7088,23125,1,0.0
7089,23126,1,0.0
7090,23128,4,0.0
7091,23129,1,0.0
7092,23130,1,0.0
7093,23138,1,0.0
7094,23139,6,0.0
7095,23140,5,0.0
7096,23141,2,0.0
7097,23146,4,0.0
7098,23148,2,50.0
7099,23149,3,0.0
7100,23150,7,14.285714285714286
7101,23153,2,0.0
7102,23156,1,0.0
7103,23160,2,0.0
7104,23161,1,0.0
7105,23163,1,0.0
7106,23168,3,0.0
7107,23169,1,100.0
7108,23173,1,0.0
7109,23175,2,50.0
7110,23176,2,50.0
7111,23177,3,0.0
7112,23180,1,100.0
7113,23181,3,0.0
7114,23185,14,7.142857142857143
7115,23187,1,0.0
7116,23188,10,0.0
7117,23192,4,0.0
7118,23219,6,50.0
7119,23220,17,5.882352941176471
7120,23221,9,0.0
7121,23222,14,50.0
7122,23223,19,52.63157894736842
7123,23224,14,85.71428571428571
7124,23225,15,40.0
7125,23226,10,0.0
7126,23227,10,20.0
7127,23228,13,23.076923076923077
7128,23229,8,0.0
7129,23230,11,0.0
7130,23231,10,30.0
7131,23233,9,0.0
7132,23234,15,66.66666666666667
7133,23235,14,7.142857142857143
7134,23236,8,0.0
7135,23237,13,38.46153846153846
7136,23238,10,0.0
7137,23250,1,0.0
7138,23294,7,28.571428571428573
7139,23301,3,66.66666666666667
7140,23302,1,0.0
7141,23303,1,0.0
7142,23304,1,0.0
7143,23306,2,50.0
7144,23307,1,0.0
7145,23308,3,100.0
7146,23310,2,0.0
7147,23313,1,0.0
7148,23314,2,0.0
7149,23315,1,0.0
7150,23316,1,0.0
7151,23320,13,7.6923076923076925
7152,23321,7,0.0
7153,23322,11,0.0
7154,23323,8,0.0
7155,23324,7,85.71428571428571
7156,23325,6,16.666666666666668
7157,23336,2,0.0
7158,23337,1,0.0
7159,23347,1,0.0
7160,23350,1,100.0
7161,23354,2,50.0
7162,23356,1,0.0
7163,23357,3,66.66666666666667
7164,23358,1,0.0
7165,23359,2,100.0
7166,23389,1,0.0
7167,23395,1,0.0
7168,23398,1,100.0
7169,23401,1,0.0
7170,23405,1,0.0
7171,23407,1,100.0
7172,23408,2,50.0
7173,23409,1,100.0
7174,23410,2,50.0
7175,23413,2,50.0
7176,23414,1,100.0
7177,23415,2,0.0
7178,23416,1,0.0
7179,23417,3,33.333333333333336
7180,23418,2,50.0
7181,23420,2,50.0
7182,23421,4,75.0
7183,23422,2,50.0
7184,23423,1,100.0
7185,23426,1,100.0
7186,23427,1,100.0
7187,23430,6,16.666666666666668
7188,23432,1,0.0
7189,23433,1,0.0
7190,23434,19,31.57894736842105
7191,23435,7,0.0
7192,23436,1,0.0
7193,23437,5,0.0
7194,23438,3,0.0
7195,23440,1,0.0
7196,23441,2,50.0
7197,23442,2,50.0
7198,23451,15,6.666666666666667
7199,23452,20,0.0
7200,23453,12,8.333333333333334
7201,23454,19,0.0
7202,23455,13,7.6923076923076925
7203,23456,13,0.0
7204,23457,1,0.0
7205,23459,1,100.0
7206,23460,1,0.0
7207,23461,1,0.0
7208,23462,20,10.0
7209,23464,18,5.555555555555555
7210,23480,1,100.0
7211,23486,1,100.0
7212,23487,3,0.0
7213,23488,2,50.0
7214,23502,11,18.181818181818183
7215,23503,11,9.090909090909092
7216,23504,15,66.66666666666667
7217,23505,12,66.66666666666667
7218,23507,4,0.0
7219,23508,8,25.0
7220,23509,8,25.0
7221,23510,8,50.0
7222,23511,2,100.0
7223,23513,8,50.0
7224,23517,7,28.571428571428573
7225,23518,14,7.142857142857143
7226,23523,2,100.0
7227,23551,1,100.0
7228,23601,7,14.285714285714286
7229,23602,17,23.529411764705884
7230,23603,3,33.333333333333336
7231,23604,1,100.0
7232,23605,7,71.42857142857143
7233,23606,9,11.11111111111111
7234,23607,9,88.88888888888889
7235,23608,11,27.272727272727273
7236,23651,1,0.0
7237,23661,5,60.0
7238,23662,3,0.0
7239,23663,6,33.333333333333336
7240,23664,4,0.0
7241,23665,2,0.0
7242,23666,13,23.076923076923077
7243,23669,14,28.571428571428573
7244,23690,3,0.0
7245,23691,1,0.0
7246,23692,5,0.0
7247,23693,6,0.0
7248,23696,2,0.0
7249,23701,9,22.22222222222222
7250,23702,5,80.0
7251,23703,5,20.0
7252,23704,12,75.0
7253,23707,9,44.44444444444444
7254,23708,1,100.0
7255,23709,1,0.0
7256,23801,1,0.0
7257,23803,18,55.55555555555556
7258,23805,9,44.44444444444444
7259,23806,1,0.0
7260,23821,3,100.0
7261,23824,8,50.0
7262,23827,2,0.0
7263,23828,1,0.0
7264,23829,4,0.0
7265,23830,4,0.0
7266,23831,10,0.0
7267,23832,16,6.25
7268,23833,4,0.0
7269,23834,13,7.6923076923076925
7270,23836,3,0.0
7271,23837,5,0.0
7272,23838,6,0.0
7273,23839,1,0.0
7274,23840,2,0.0
7275,23841,2,0.0
7276,23842,6,16.666666666666668
7277,23843,2,100.0
7278,23844,1,0.0
7279,23845,1,100.0
7280,23846,1,0.0
7281,23847,9,44.44444444444444
7282,23850,3,0.0
7283,23851,6,16.666666666666668
7284,23856,4,75.0
7285,23857,1,100.0
7286,23860,12,50.0
7287,23866,2,0.0
7288,23867,2,0.0
7289,23868,5,80.0
7290,23872,1,0.0
7291,23874,1,0.0
7292,23875,6,16.666666666666668
7293,23876,1,100.0
7294,23878,2,0.0
7295,23879,1,0.0
7296,23881,3,33.333333333333336
7297,23882,4,0.0
7298,23883,2,50.0
7299,23884,1,0.0
7300,23885,4,25.0
7301,23887,1,100.0
7302,23888,4,25.0
7303,23889,1,100.0
7304,23890,4,50.0
7305,23891,2,0.0
7306,23893,1,100.0
7307,23894,1,0.0
7308,23897,2,0.0
7309,23898,3,0.0
7310,23899,1,100.0
7311,23901,9,33.333333333333336
7312,23909,1,0.0
7313,23915,2,50.0
7314,23917,3,66.66666666666667
7315,23919,3,66.66666666666667
7316,23920,6,83.33333333333333
7317,23921,2,50.0
7318,23922,3,33.333333333333336
7319,23923,3,66.66666666666667
7320,23924,6,66.66666666666667
7321,23927,4,50.0
7322,23930,2,50.0
7323,23934,2,50.0
7324,23936,6,33.333333333333336
7325,23937,4,100.0
7326,23938,2,50.0
7327,23942,4,50.0
7328,23943,1,0.0
7329,23944,3,66.66666666666667
7330,23947,3,66.66666666666667
7331,23950,4,100.0
7332,23952,1,100.0
7333,23954,2,50.0
7334,23958,4,50.0
7335,23959,2,100.0
7336,23960,2,50.0
7337,23962,3,66.66666666666667
7338,23963,4,50.0
7339,23964,2,50.0
7340,23966,2,0.0
7341,23967,2,100.0
7342,23968,3,66.66666666666667
7343,23970,6,66.66666666666667
7344,23974,3,66.66666666666667
7345,23976,1,100.0
7346,24011,1,0.0
7347,24012,10,20.0
7348,24013,4,75.0
7349,24014,5,0.0
7350,24015,6,0.0
7351,24016,7,71.42857142857143
7352,24017,6,66.66666666666667
7353,24018,10,0.0
7354,24019,12,0.0
7355,24020,1,0.0
7356,24053,2,50.0
7357,24054,5,40.0
7358,24055,10,80.0
7359,24058,1,0.0
7360,24059,3,0.0
7361,24060,12,8.333333333333334
7362,24064,4,0.0
7363,24065,4,0.0
7364,24066,6,16.666666666666668
7365,24067,3,33.333333333333336
7366,24069,2,0.0
7367,24070,3,0.0
7368,24072,2,0.0
7369,24073,9,0.0
7370,24076,1,0.0
7371,24077,1,0.0
7372,24078,2,50.0
7373,24079,3,0.0
7374,24082,1,0.0
7375,24083,1,0.0
7376,24084,7,0.0
7377,24085,2,50.0
7378,24086,1,0.0
7379,24087,4,0.0
7380,24088,3,66.66666666666667
7381,24089,5,100.0
7382,24090,5,0.0
7383,24091,5,20.0
7384,24092,3,0.0
7385,24093,1,0.0
7386,24095,4,0.0
7387,24101,2,0.0
7388,24102,3,66.66666666666667
7389,24104,3,0.0
7390,24105,2,0.0
7391,24112,18,66.66666666666667
7392,24120,4,25.0
7393,24121,8,0.0
7394,24122,2,0.0
7395,24124,3,0.0
7396,24127,1,0.0
7397,24128,3,0.0
7398,24130,1,0.0
7399,24131,1,0.0
7400,24132,1,0.0
7401,24133,2,50.0
7402,24134,3,0.0
7403,24136,2,0.0
7404,24137,4,0.0
7405,24138,3,0.0
7406,24139,3,0.0
7407,24141,9,0.0
7408,24142,1,0.0
7409,24147,1,0.0
7410,24148,4,50.0
7411,24149,4,0.0
7412,24150,2,0.0
7413,24151,6,16.666666666666668
7414,24153,9,11.11111111111111
7415,24161,1,0.0
7416,24162,4,0.0
7417,24165,4,75.0
7418,24167,1,0.0
7419,24168,1,100.0
7420,24171,4,50.0
7421,24174,4,0.0
7422,24175,6,0.0
7423,24176,2,0.0
7424,24179,7,0.0
7425,24184,4,0.0
7426,24185,1,100.0
7427,24201,4,75.0
7428,24202,5,0.0
7429,24210,6,16.666666666666668
7430,24211,6,16.666666666666668
7431,24216,2,100.0
7432,24217,3,100.0
7433,24219,5,100.0
7434,24220,2,100.0
7435,24221,2,100.0
7436,24224,3,100.0
7437,24225,2,100.0
7438,24226,3,100.0
7439,24228,3,100.0
7440,24230,7,85.71428571428571
7441,24236,3,33.333333333333336
7442,24237,2,100.0
7443,24239,1,100.0
7444,24243,2,100.0
7445,24244,5,80.0
7446,24245,2,50.0
7447,24246,2,100.0
7448,24248,1,100.0
7449,24250,2,50.0
7450,24251,6,33.333333333333336
7451,24256,5,100.0
7452,24258,2,0.0
7453,24260,5,80.0
7454,24263,3,100.0
7455,24265,1,100.0
7456,24266,5,60.0
7457,24269,1,100.0
7458,24270,1,0.0
7459,24271,2,0.0
7460,24272,1,100.0
7461,24273,5,80.0
7462,24277,5,100.0
7463,24279,3,66.66666666666667
7464,24280,1,0.0
7465,24281,3,100.0
7466,24282,1,100.0
7467,24283,6,100.0
7468,24290,1,0.0
7469,24292,1,100.0
7470,24293,6,66.66666666666667
7471,24301,5,20.0
7472,24311,2,100.0
7473,24312,4,50.0
7474,24313,2,0.0
7475,24314,4,25.0
7476,24315,3,0.0
7477,24316,1,0.0
7478,24317,1,100.0
7479,24318,2,50.0
7480,24319,4,25.0
7481,24322,2,0.0
7482,24323,2,0.0
7483,24324,2,50.0
7484,24325,2,0.0
7485,24326,3,66.66666666666667
7486,24328,4,50.0
7487,24330,3,100.0
7488,24333,7,71.42857142857143
7489,24340,5,40.0
7490,24343,7,28.571428571428573
7491,24347,3,0.0
7492,24348,2,50.0
7493,24350,4,50.0
7494,24351,2,100.0
7495,24352,2,0.0
7496,24354,8,50.0
7497,24360,3,0.0
7498,24361,6,33.333333333333336
7499,24363,2,50.0
7500,24366,2,0.0
7501,24368,5,60.0
7502,24370,4,75.0
7503,24374,1,0.0
7504,24375,3,66.66666666666667
7505,24377,2,50.0
7506,24378,3,33.333333333333336
7507,24380,2,0.0
7508,24381,3,66.66666666666667
7509,24382,6,16.666666666666668
7510,24401,15,6.666666666666667
7511,24411,1,100.0
7512,24412,1,100.0
7513,24413,1,0.0
7514,24415,2,0.0
7515,24416,3,66.66666666666667
7516,24421,3,33.333333333333336
7517,24422,4,50.0
7518,24426,7,42.857142857142854
7519,24430,1,100.0
7520,24431,2,0.0
7521,24432,2,100.0
7522,24433,1,0.0
7523,24435,1,0.0
7524,24437,3,0.0
7525,24439,2,50.0
7526,24440,1,0.0
7527,24441,2,0.0
7528,24442,1,0.0
7529,24445,3,66.66666666666667
7530,24448,1,100.0
7531,24450,5,20.0
7532,24457,2,100.0
7533,24458,1,0.0
7534,24459,2,0.0
7535,24460,1,100.0
7536,24464,1,0.0
7537,24465,1,0.0
7538,24467,2,0.0
7539,24471,2,0.0
7540,24472,3,0.0
7541,24473,2,0.0
7542,24474,1,100.0
7543,24476,1,0.0
7544,24477,5,0.0
7545,24479,4,25.0
7546,24482,3,0.0
7547,24483,2,0.0
7548,24484,2,50.0
7549,24485,1,100.0
7550,24486,3,0.0
7551,24487,2,50.0
7552,24501,18,22.22222222222222
7553,24502,18,0.0
7554,24503,7,14.285714285714286
7555,24504,8,50.0
7556,24517,4,25.0
7557,24520,2,0.0
7558,24521,6,16.666666666666668
7559,24522,4,0.0
7560,24523,7,0.0
7561,24526,3,0.0
7562,24527,4,50.0
7563,24528,2,50.0
7564,24529,2,50.0
7565,24530,2,50.0
7566,24531,7,28.571428571428573
7567,24534,1,0.0
7568,24536,1,0.0
7569,24538,5,0.0
7570,24539,1,0.0
7571,24540,15,53.333333333333336
7572,24541,12,58.333333333333336
7573,24549,4,0.0
7574,24550,5,0.0
7575,24551,10,0.0
7576,24553,4,0.0
7577,24554,4,0.0
7578,24555,2,50.0
7579,24556,5,0.0
7580,24557,6,66.66666666666667
7581,24558,5,60.0
7582,24562,3,33.333333333333336
7583,24563,3,33.333333333333336
7584,24565,2,100.0
7585,24566,2,0.0
7586,24569,3,66.66666666666667
7587,24570,1,0.0
7588,24571,3,0.0
7589,24572,8,37.5
7590,24574,4,0.0
7591,24577,4,50.0
7592,24578,2,50.0
7593,24579,1,100.0
7594,24580,1,100.0
7595,24581,1,0.0
7596,24586,2,50.0
7597,24588,5,0.0
7598,24589,3,0.0
7599,24590,4,25.0
7600,24592,6,33.333333333333336
7601,24593,3,0.0
7602,24594,2,0.0
7603,24595,1,0.0
7604,24597,3,66.66666666666667
7605,24598,3,33.333333333333336
7606,24599,3,33.333333333333336
7607,24601,2,100.0
7608,24602,2,100.0
7609,24603,1,100.0
7610,24604,2,100.0
7611,24605,5,20.0
7612,24606,1,0.0
7613,24607,3,100.0
7614,24609,7,71.42857142857143
7615,24612,2,100.0
7616,24613,2,0.0
7617,24614,6,100.0
7618,24620,2,100.0
7619,24622,3,100.0
7620,24628,2,100.0
7621,24630,3,33.333333333333336
7622,24631,2,100.0
7623,24634,3,100.0
7624,24635,1,0.0
7625,24637,4,75.0
7626,24639,5,100.0
7627,24641,4,100.0
7628,24646,2,100.0
7629,24649,3,66.66666666666667
7630,24651,4,50.0
7631,24656,4,100.0
7632,24657,1,100.0
7633,24701,10,100.0
7634,24712,2,50.0
7635,24714,1,100.0
7636,24715,2,100.0
7637,24716,1,100.0
7638,24719,1,100.0
7639,24724,1,100.0
7640,24726,1,100.0
7641,24729,1,100.0
7642,24731,1,100.0
7643,24733,2,100.0
7644,24736,4,100.0
7645,24737,1,100.0
7646,24738,2,100.0
7647,24740,10,90.0
7648,24747,5,100.0
7649,24801,4,100.0
7650,24808,1,100.0
7651,24811,1,100.0
7652,24813,1,100.0
7653,24815,1,100.0
7654,24816,1,100.0
7655,24817,2,100.0
7656,24818,3,100.0
7657,24822,3,100.0
7658,24823,1,100.0
7659,24826,2,100.0
7660,24827,1,100.0
7661,24828,2,100.0
7662,24830,1,100.0
7663,24831,2,100.0
7664,24834,2,100.0
7665,24836,4,100.0
7666,24839,2,100.0
7667,24843,1,100.0
7668,24844,3,100.0
7669,24845,1,100.0
7670,24846,2,100.0
7671,24847,1,100.0
7672,24848,1,100.0
7673,24849,2,100.0
7674,24850,1,100.0
7675,24851,2,100.0
7676,24853,1,100.0
7677,24854,2,100.0
7678,24857,2,100.0
7679,24860,2,100.0
7680,24861,2,100.0
7681,24862,1,100.0
7682,24866,1,100.0
7683,24867,3,100.0
7684,24868,3,100.0
7685,24869,1,100.0
7686,24870,3,100.0
7687,24871,1,100.0
7688,24872,1,100.0
7689,24873,1,100.0
7690,24874,3,100.0
7691,24878,2,100.0
7692,24879,2,100.0
7693,24880,1,100.0
7694,24881,2,100.0
7695,24882,2,100.0
7696,24884,1,100.0
7697,24887,2,100.0
7698,24888,2,100.0
7699,24892,2,100.0
7700,24894,2,100.0
7701,24898,1,100.0
7702,24901,4,25.0
7703,24910,6,83.33333333333333
7704,24915,2,100.0
7705,24916,1,0.0
7706,24918,3,100.0
7707,24920,2,100.0
7708,24924,1,0.0
7709,24925,4,50.0
7710,24927,2,100.0
7711,24931,4,50.0
7712,24934,2,100.0
7713,24935,1,100.0
7714,24938,1,0.0
7715,24941,1,100.0
7716,24944,2,100.0
7717,24945,2,100.0
7718,24946,1,0.0
7719,24951,2,100.0
7720,24954,3,66.66666666666667
7721,24957,1,0.0
7722,24962,1,100.0
7723,24963,2,100.0
7724,24966,3,66.66666666666667
7725,24970,3,66.66666666666667
7726,24974,1,100.0
7727,24976,3,100.0
7728,24977,3,33.333333333333336
7729,24981,2,100.0
7730,24983,2,100.0
7731,24984,1,100.0
7732,24986,3,100.0
7733,24991,2,50.0
7734,25002,1,100.0
7735,25003,2,0.0
7736,25005,1,100.0
7737,25007,2,100.0
7738,25008,1,100.0
7739,25009,1,100.0
7740,25011,1,100.0
7741,25015,4,50.0
7742,25019,2,100.0
7743,25021,1,100.0
7744,25022,2,100.0
7745,25024,2,50.0
7746,25025,1,0.0
7747,25028,2,100.0
7748,25030,2,100.0
7749,25031,1,100.0
7750,25033,2,100.0
7751,25035,2,100.0
7752,25036,2,50.0
7753,25039,1,0.0
7754,25040,1,100.0
7755,25043,5,100.0
7756,25044,1,100.0
7757,25045,8,75.0
7758,25047,3,100.0
7759,25048,1,100.0
7760,25049,2,50.0
7761,25051,1,100.0
7762,25053,5,100.0
7763,25054,1,100.0
7764,25057,1,0.0
7765,25059,2,100.0
7766,25060,1,100.0
7767,25061,2,100.0
7768,25062,1,100.0
7769,25063,4,100.0
7770,25064,5,0.0
7771,25067,1,100.0
7772,25070,1,100.0
7773,25071,7,57.142857142857146
7774,25075,2,100.0
7775,25076,3,100.0
7776,25081,2,100.0
7777,25082,2,50.0
7778,25083,2,100.0
7779,25085,2,100.0
7780,25086,1,0.0
7781,25088,1,100.0
7782,25090,1,100.0
7783,25093,1,100.0
7784,25102,1,100.0
7785,25103,1,100.0
7786,25106,2,100.0
7787,25107,2,50.0
7788,25108,2,100.0
7789,25109,1,100.0
7790,25110,2,50.0
7791,25111,2,100.0
7792,25112,1,0.0
7793,25113,2,100.0
7794,25114,2,100.0
7795,25115,1,0.0
7796,25118,1,0.0
7797,25119,2,50.0
7798,25121,1,100.0
7799,25123,4,75.0
7800,25124,3,66.66666666666667
7801,25125,2,100.0
7802,25126,1,0.0
7803,25130,3,100.0
7804,25132,1,0.0
7805,25133,2,100.0
7806,25134,1,100.0
7807,25136,2,50.0
7808,25139,1,0.0
7809,25140,1,100.0
7810,25141,1,100.0
7811,25142,1,100.0
7812,25143,4,0.0
7813,25148,2,50.0
7814,25149,2,100.0
7815,25152,2,50.0
7816,25154,2,50.0
7817,25156,1,0.0
7818,25159,2,50.0
7819,25160,1,0.0
7820,25161,1,0.0
7821,25162,1,100.0
7822,25164,4,100.0
7823,25165,3,66.66666666666667
7824,25168,2,100.0
7825,25169,1,100.0
7826,25173,1,0.0
7827,25174,1,100.0
7828,25177,10,40.0
7829,25180,1,100.0
7830,25181,2,50.0
7831,25183,1,100.0
7832,25185,1,100.0
7833,25186,1,100.0
7834,25187,1,100.0
7835,25193,2,50.0
7836,25201,1,100.0
7837,25202,3,33.333333333333336
7838,25203,2,100.0
7839,25204,2,100.0
7840,25205,1,100.0
7841,25206,3,100.0
7842,25208,1,100.0
7843,25209,3,66.66666666666667
7844,25211,1,100.0
7845,25213,2,0.0
7846,25214,1,100.0
7847,25234,1,100.0
7848,25235,2,100.0
7849,25239,3,66.66666666666667
7850,25241,2,50.0
7851,25243,1,100.0
7852,25244,2,50.0
7853,25245,2,50.0
7854,25247,2,50.0
7855,25248,2,50.0
7856,25251,1,100.0
7857,25252,6,33.333333333333336
7858,25253,3,66.66666666666667
7859,25259,2,100.0
7860,25260,1,100.0
7861,25261,1,100.0
7862,25262,1,100.0
7863,25264,3,66.66666666666667
7864,25265,1,0.0
7865,25266,1,100.0
7866,25267,2,50.0
7867,25268,1,100.0
7868,25270,2,50.0
7869,25271,5,20.0
7870,25275,3,0.0
7871,25276,4,75.0
7872,25285,1,100.0
7873,25286,2,100.0
7874,25287,3,66.66666666666667
7875,25301,4,100.0
7876,25302,6,50.0
7877,25303,3,0.0
7878,25304,4,25.0
7879,25305,1,100.0
7880,25306,5,40.0
7881,25309,5,20.0
7882,25311,5,80.0
7883,25312,11,54.54545454545455
7884,25313,6,16.666666666666668
7885,25314,9,0.0
7886,25315,2,50.0
7887,25320,3,66.66666666666667
7888,25401,7,42.857142857142854
7889,25403,5,0.0
7890,25404,6,33.333333333333336
7891,25405,3,0.0
7892,25411,3,0.0
7893,25413,3,0.0
7894,25414,11,18.181818181818183
7895,25419,3,0.0
7896,25420,2,0.0
7897,25422,3,33.333333333333336
7898,25425,5,0.0
7899,25427,5,0.0
7900,25428,5,0.0
7901,25430,5,0.0
7902,25431,2,50.0
7903,25432,1,0.0
7904,25434,3,66.66666666666667
7905,25437,2,50.0
7906,25438,3,33.333333333333336
7907,25442,5,0.0
7908,25443,4,0.0
7909,25444,2,50.0
7910,25446,1,0.0
7911,25501,2,50.0
7912,25502,2,100.0
7913,25503,1,100.0
7914,25504,8,25.0
7915,25505,3,100.0
7916,25506,4,75.0
7917,25507,1,100.0
7918,25508,4,100.0
7919,25510,6,16.666666666666668
7920,25511,3,100.0
7921,25512,2,100.0
7922,25514,3,66.66666666666667
7923,25515,2,100.0
7924,25517,3,100.0
7925,25520,2,50.0
7926,25521,2,50.0
7927,25523,2,50.0
7928,25524,3,100.0
7929,25526,7,14.285714285714286
7930,25529,3,66.66666666666667
7931,25530,4,25.0
7932,25534,3,100.0
7933,25535,2,50.0
7934,25537,2,0.0
7935,25540,1,100.0
7936,25541,5,20.0
7937,25545,4,0.0
7938,25547,2,100.0
7939,25550,4,50.0
7940,25555,1,0.0
7941,25557,3,100.0
7942,25559,1,0.0
7943,25560,4,0.0
7944,25564,1,0.0
7945,25565,3,66.66666666666667
7946,25567,1,0.0
7947,25570,4,50.0
7948,25571,3,100.0
7949,25573,1,0.0
7950,25601,5,100.0
7951,25606,2,100.0
7952,25607,2,100.0
7953,25608,1,100.0
7954,25611,1,100.0
7955,25617,2,100.0
7956,25621,2,100.0
7957,25624,1,100.0
7958,25625,2,100.0
7959,25628,1,100.0
7960,25630,2,100.0
7961,25632,2,100.0
7962,25634,2,100.0
7963,25635,2,100.0
7964,25637,2,100.0
7965,25638,2,100.0
7966,25639,2,100.0
7967,25644,2,100.0
7968,25646,3,100.0
7969,25647,2,100.0
7970,25649,2,100.0
7971,25650,2,100.0
7972,25651,2,100.0
7973,25652,2,100.0
7974,25653,2,100.0
7975,25654,2,100.0
7976,25661,5,100.0
7977,25666,1,100.0
7978,25669,1,100.0
7979,25670,3,100.0
7980,25671,2,100.0
7981,25672,1,100.0
7982,25674,2,100.0
7983,25676,2,100.0
7984,25678,2,100.0
7985,25688,2,100.0
7986,25690,1,100.0
7987,25692,2,100.0
7988,25696,2,100.0
7989,25699,1,100.0
7990,25701,17,58.8235294117647
7991,25702,4,50.0
7992,25703,7,71.42857142857143
7993,25704,11,63.63636363636363
7994,25705,10,50.0
7995,25801,12,75.00000000000001
7996,25810,1,100.0
7997,25811,2,50.0
7998,25812,1,100.0
7999,25813,6,33.333333333333336
8000,25817,1,100.0
8001,25818,1,100.0
8002,25820,2,100.0
8003,25823,2,50.0
8004,25825,4,25.0
8005,25826,1,100.0
8006,25827,3,66.66666666666667
8007,25831,2,0.0
8008,25832,3,0.0
